# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6610966553865312,2.531095565168287,2.75,0.0,1.9832899661595949,3.0,0,0.0,0.0,0.0
 0.6689011221060484,2.546665450255496,2.75,0.0,2.0067033663181464,3.0,0,0.0,0.0,0.0
 0.6766411405205993,2.562287233090926,2.75,0.0,2.0299234215617994,3.000000000000014,0,0.0,0.0,0.0
 0.6843184302817633,2.5779599545583447,2.75,0.0,2.0529552908452913,2.9999999999999853,0,0.0,0.0,0.0
 0.6919346173438254,2.593682655541519,2.75,0.0,2.075803852031478,3.0000000000000293,0,0.0,0.0,0.0
 0.6994912405459738,2.609454376924218,2.75,0.0,2.098473721637923,3.0000000000000147,0,0.0,0.0,0.0
 0.7069897576187881,2.625274159590209,2.75,0.0,2.120969272856366,3.0,0,0.0,0.0,0.0
 0.7144315506750151,2.64114104442326,2.75,0.0,2.143294652025047,3.0,0,0.0,0.0,0.0
 0.7218179312373899,2.657054072307138,2.75,0.0,2.1654537937121714,3.0,0,0.0,0.0,0.0
 0.7291501448500218,2.673012284125612,2.75,0.0,2.187450434550067,3.0,0,0.0,0.0,0.0
 0.7364293753144511,2.689014720762449,2.75,0.0,2.2092881259433548,2.999999999999985,0,0.0,0.0,0.0
 0.7436567485867915,2.705060423101418,2.75,0.0,2.230970245760376,3.0,0,0.0,0.0,0.0
 0.7508333363682804,2.7211484320262853,2.75,0.0,2.252500009104843,3.000000000000031,0,0.0,0.0,0.0
 0.757960159417991,2.73727778842082,2.75,0.0,2.2738804782539748,3.0,0,0.0,0.0,0.0
 0.7650381906133352,2.753447533168789,2.75,0.0,2.2951145718400072,2.9999999999999685,0,0.0,0.0,0.0
 0.7720683577812527,2.769656707153961,2.75,0.0,2.31620507334376,3.0000000000000475,0,0.0,0.0,0.0
 0.7790515463205685,2.7859043512601036,2.75,0.0,2.337154638961707,2.9999999999999525,0,0.0,0.0,0.0
 0.7859886016338845,2.802189506370984,2.75,0.0,2.357965804901655,3.000000000000016,0,0.0,0.0,0.0
 0.7928803313855002,2.818511213370371,2.75,0.0,2.3786409941565023,3.000000000000016,0,0.0,0.0,0.0
 0.7997275076001958,2.834868513142032,2.75,0.0,2.399182522800589,2.9999999999999836,0,0.0,0.0,0.0
 0.8065308686162543,2.851260446569735,2.75,0.0,2.4195926058487647,3.0,0,0.0,0.0,0.0
 0.8132911209047872,2.867686054537248,2.75,0.0,2.439873362714363,2.999999999999967,0,0.0,0.0,0.0
 0.8200089407662731,2.884144377928338,2.75,0.0,2.4600268222988206,3.0,0,0.0,0.0,0.0
 0.8266849759141923,2.9006344576267735,2.75,0.0,2.4800549277425787,3.0000000000000497,0,0.0,0.0,0.0
 0.833319846954706,2.9171553345163224,2.75,0.0,2.4999595408641198,3.000000000000017,0,0.0,0.0,0.0
 0.8399141487705164,2.9337060494807523,2.75,0.0,2.519742446311551,3.000000000000017,0,0.0,0.0,0.0
 0.8464684518163019,2.950285643403831,2.75,0.0,2.5394053554489076,2.9999999999999662,0,0.0,0.0,0.0
 0.8529833033324575,2.9668931571693276,2.75,0.0,2.5589499099973745,3.000000000000017,0,0.0,0.0,0.0
 0.859459228483278,2.983527631661008,2.75,0.0,2.578377685449836,3.0000000000000173,0,0.0,0.0,0.0
 0.8658967314251896,3.000188107762641,2.75,0.0,2.597690194275571,2.9999999999999827,0,0.0,0.0,0.0
 0.8722962963101447,3.0168736263579943,2.75,0.0,2.616888888930436,2.9999999999999654,0,0.0,0.0,0.0
 0.8786583882288708,3.033583228330836,2.75,0.0,2.6359751646866143,3.0000000000000524,0,0.0,0.0,0.0
 0.8849834540982611,3.050315954564934,2.75,0.0,2.654950362294785,3.0,0,0.0,0.0,0.0
 0.8912719234968471,3.0670708459440554,2.75,0.0,2.6738157704905436,3.0000000000000355,0,0.0,0.0,0.0
 0.8975242094519673,3.0838469433519693,2.75,0.0,2.6925726283559044,3.0000000000000355,0,0.0,0.0,0.0
 0.9037407091819499,3.1006432876724417,2.75,0.0,2.7112221275458523,3.0000000000000178,0,0.0,0.0,0.0
 0.9099218047963761,3.1174589197892426,2.75,0.0,2.729765414389131,3.000000000000036,0,0.0,0.0,0.0
 0.916067863957228,3.1342928805861385,2.75,0.0,2.7482035918716865,2.999999999999982,0,0.0,0.0,0.0
 0.9221792405035285,3.151144210946898,2.75,0.0,2.766537721510588,3.0,0,0.0,0.0,0.0
 0.928256275041861,3.168011951755288,2.75,0.0,2.7847688251255858,3.0,0,0.0,0.0,0.0
 0.9342992955049882,3.184895143895077,2.75,0.0,2.8028978865149674,3.0,0,0.0,0.0,0.0
 0.9403086176806108,3.2017928282500328,2.75,0.0,2.820925853041835,2.999999999999963,0,0.0,0.0,0.0
 0.9462845457121665,3.218704045703923,2.75,0.0,2.838853637136502,3.0000000000000373,0,0.0,0.0,0.0
 0.9522273725734188,3.235627837140516,2.75,0.0,2.856682117720259,2.9999999999999813,0,0.0,0.0,0.0
 0.9581373805184646,3.252563243443579,2.75,0.0,2.8744121415553967,3.0000000000000377,0,0.0,0.0,0.0
 0.96401484150867,3.2695093054968805,2.75,0.0,2.8920445245260127,2.999999999999981,0,0.0,0.0,0.0
 0.9698600176179331,3.2864650641841875,2.75,0.0,2.909580052853802,3.0,0,0.0,0.0,0.0
 0.9756731614175814,3.3034295603892683,2.75,0.0,2.927019484252747,2.999999999999981,0,0.0,0.0,0.0
 0.9814545163421108,3.3204018349958915,2.75,0.0,2.944363549026335,3.000000000000038,0,0.0,0.0,0.0
 0.9872043170368945,3.3373809288878236,2.75,0.0,2.961612951110686,2.9999999999999423,0,0.0,0.0,0.0
 0.9929227896889167,3.3543658829488328,2.75,0.0,2.978768369066753,3.000000000000058,0,0.0,0.0,0.0
 0.9986101523415051,3.3713557380626877,2.75,0.0,2.995830457024518,3.0,0,0.0,0.0,0.0
 1.004266615193978,3.3883495351131563,2.75,0.0,3.012799845581937,3.0000000000000195,0,0.0,0.0,0.0
 1.0098923808870601,3.4053463149840044,2.75,0.0,3.0296771426611837,3.000000000000079,0,0.0,0.0,0.0
 1.015487644774864,3.4223451185590026,2.75,0.0,3.0464629343245955,3.0000000000000395,0,0.0,0.0,0.0
 1.021052595184177,3.4393449867219164,2.75,0.0,3.063157785552535,3.00000000000012,0,0.0,0.0,0.0
 1.0265874136617603,3.4563449603565157,2.75,0.0,3.079762240985285,3.0,0,0.0,0.0,0.0
 1.032092275210301,3.4733440803465663,2.75,0.0,3.0962768256309077,3.000000000000081,0,0.0,0.0,0.0
 1.037567348513639,3.4903413875758376,2.75,0.0,3.112702045540922,3.0000000000000404,0,0.0,0.0,0.0
 1.0430127961518316,3.5073359229280965,2.75,0.0,3.1290383884554998,3.0,0,0.0,0.0,0.0
 1.0484287748066021,3.524326727287112,2.75,0.0,3.145286324419811,2.999999999999959,0,0.0,0.0,0.0
 1.0538154354576668,3.5413128415366506,2.75,0.0,3.161446306373005,3.0,0,0.0,0.0,0.0
 1.059172923570424,3.5582933065604814,2.75,0.0,3.177518770711276,2.9999999999999587,0,0.0,0.0,0.0
 1.0645013792754392,3.5752671632423714,2.75,0.0,3.193504137826322,2.9999999999999583,0,0.0,0.0,0.0
 1.0698009375401532,3.592233452466089,2.75,0.0,3.2094028126204637,3.0,0,0.0,0.0,0.0
 1.0750717283331992,3.6091912151154006,2.75,0.0,3.2252151849996014,2.9999999999999156,0,0.0,0.0,0.0
 1.0803138767817044,3.6261394920740764,2.75,0.0,3.2409416303451173,3.000000000000042,0,0.0,0.0,0.0
 1.0855275033219192,3.643077324225882,2.75,0.0,3.256582509965762,3.0000000000000853,0,0.0,0.0,0.0
 1.0907220519083392,3.660003752454587,2.75,0.0,3.260414278919947,0.7376519615587878,0,0.0,0.0,0.0
 1.0959221970442325,3.6769178176439583,2.75,0.0,3.244813843512267,-3.0,0,0.0,0.0,0.0
 1.1011433389448066,3.693818560677764,2.75,0.0,3.2291504178105446,-3.0,0,0.0,0.0,0.0
 1.1063854861764872,3.710705022439772,2.75,0.0,3.2134239761155023,-3.000000000000085,0,0.0,0.0,0.0
 1.1116486487157466,3.7275762438137496,2.75,0.0,3.197634488497724,-3.000000000000042,0,0.0,0.0,0.0
 1.1169328379859278,3.744431265683466,2.75,0.0,3.1817819206871802,-3.000000000000042,0,0.0,0.0,0.0
 1.1222380668955987,3.7612691289326876,2.75,0.0,3.1658662339581674,-3.0000000000000417,0,0.0,0.0,0.0
 1.1275643498785137,3.7780888744451833,2.75,0.0,3.1498873850094222,-3.0,0,0.0,0.0,0.0
 1.1329117029352505,3.79488954310472,2.75,0.0,3.133845325839212,-3.0,0,0.0,0.0,0.0
 1.1382801436766044,3.8116701757950664,2.75,0.0,3.11774000361515,-3.0000000000000826,0,0.0,0.0,0.0
 1.14366969136882,3.828429813399989,2.75,0.0,3.1015713605385025,-3.0000000000000826,0,0.0,0.0,0.0
 1.1490803669807528,3.8451674968032576,2.75,0.0,3.085339333702704,-3.000000000000041,0,0.0,0.0,0.0
 1.1545121932330444,3.8618822668886392,2.75,0.0,3.069043854945829,-3.0,0,0.0,0.0,0.0
 1.159965194649418,3.878573164539901,2.75,0.0,3.0526848506967084,-2.999999999999959,0,0.0,0.0,0.0
 1.165439397610192,3.895239230640811,2.75,0.0,3.0362622418143865,-3.0,0,0.0,0.0,0.0
 1.1709348304081217,3.9118795060751386,2.75,0.0,3.0197759434205973,-3.0,0,0.0,0.0,0.0
 1.1764515233066837,3.9284930317266498,2.75,0.0,3.0032258647249113,-3.0000000000000404,0,0.0,0.0,0.0
 1.1819895086009287,3.9450788484791133,2.75,0.0,2.9866119088421765,-2.99999999999996,0,0.0,0.0,0.0
 1.187548820681026,3.9616359972162964,2.75,0.0,2.969933972601884,-3.00000000000004,0,0.0,0.0,0.0
 1.1931294960986436,3.978163518821968,2.75,0.0,2.953191946349031,-3.0000000000000795,0,0.0,0.0,0.0
 1.1987315736363013,3.9946604541798947,2.75,0.0,2.936385713736058,-3.0,0,0.0,0.0,0.0
 1.2043550943798589,4.011125844173845,2.75,0.0,2.919515151505385,-3.0,0,0.0,0.0,0.0
 1.2100001017942945,4.027558729687587,2.75,0.0,2.9025801292620783,-3.0,0,0.0,0.0,0.0
 1.2156666418029547,4.043958151604888,2.75,0.0,2.8855805092360978,-3.0,0,0.0,0.0,0.0
 1.2213547628704524,4.060323150809516,2.75,0.0,2.868516146033605,-2.999999999999961,0,0.0,0.0,0.0
 1.2270645160894127,4.076652768185239,2.75,0.0,2.8513868863767238,-3.000000000000039,0,0.0,0.0,0.0
 1.232795955271275,4.092946044615824,2.75,0.0,2.8341925688311367,-3.0,0,0.0,0.0,0.0
 1.2385491370413695,4.109202020985041,2.75,0.0,2.8169330235208534,-3.0,0,0.0,0.0,0.0
 1.244324120938502,4.125419738176657,2.75,0.0,2.799608071829456,-2.9999999999999614,0,0.0,0.0,0.0
 1.2501209695193032,4.1415982370744375,2.75,0.0,2.7822175260870523,-3.000000000000038,0,0.0,0.0,0.0
 1.255939748467604,4.157736558562153,2.75,0.0,2.7647611892421495,-3.000000000000038,0,0.0,0.0,0.0
 1.2617805267091213,4.17383374352357,2.75,0.0,2.747238854517598,-2.999999999999962,0,0.0,0.0,0.0
 1.2676433765317592,4.189888832842458,2.75,0.0,2.7296503050496845,-2.9999999999999623,0,0.0,0.0,0.0
 1.2735283737118455,4.205900867402582,2.75,0.0,2.711995313509426,-2.9999999999999623,0,0.0,0.0,0.0
 1.279435597646655,4.221868888087712,2.75,0.0,2.6942736417049975,-3.0,0,0.0,0.0,0.0
 1.28536513149358,4.237791935781617,2.75,0.0,2.6764850401642226,-3.0,0,0.0,0.0,0.0
 1.291317062316345,4.253669051368062,2.75,0.0,2.658629247695927,-3.0000000000000746,0,0.0,0.0,0.0
 1.2972914812386935,4.269499275730817,2.75,0.0,2.640705990928881,-3.000000000000074,0,0.0,0.0,0.0
 1.3032884836059848,4.285281649753648,2.75,0.0,2.6227149838270067,-3.000000000000037,0,0.0,0.0,0.0
 1.3093081691551964,4.301015214320325,2.75,0.0,2.604655927179372,-2.999999999999963,0,0.0,0.0,0.0
 1.3153506421938395,4.316699010314614,2.75,0.0,2.586528508063443,-3.000000000000037,0,0.0,0.0,0.0
 1.3214160117883513,4.332332078620283,2.75,0.0,2.568332399279907,-3.0,0,0.0,0.0,0.0
 1.327504391962553,4.3479134601211005,2.75,0.0,2.5500672587573017,-3.0000000000000364,0,0.0,0.0,0.0
 1.3336159019068154,4.363442195700835,2.75,0.0,2.531732728924515,-2.9999999999999636,0,0.0,0.0,0.0
 1.3397506661986172,4.378917326243253,2.75,0.0,2.5133284360491093,-3.0000000000000724,0,0.0,0.0,0.0
 1.3459088150352416,4.394337892632123,2.75,0.0,2.494853989539236,-3.0,0,0.0,0.0,0.0
 1.3520904844793975,4.409702935751213,2.75,0.0,2.4763089812067687,-2.999999999999928,0,0.0,0.0,0.0
 1.3582958167186272,4.425011496484291,2.75,0.0,2.4576929844890794,-3.000000000000036,0,0.0,0.0,0.0
 1.3645249603394236,4.440262615715124,2.75,0.0,2.43900555362669,-3.0,0,0.0,0.0,0.0
 1.3707780706170507,4.45545533432748,2.75,0.0,2.420246222793809,-3.0,0,0.0,0.0,0.0
 1.3770553098221452,4.470588693205126,2.75,0.0,2.401414505178525,-3.0000000000000355,0,0.0,0.0,0.0
 1.3833568475452611,4.485661733231833,2.75,0.0,2.3825098920091774,-3.0,0,0.0,0.0,0.0
 1.3896828610406087,4.500673495291367,2.75,0.0,2.3635318515231347,-3.0,0,0.0,0.0,0.0
 1.3960335355903553,4.515623020267495,2.75,0.0,2.344479827873895,-3.0,0,0.0,0.0,0.0
 1.402409064890959,4.530509349043985,2.75,0.0,2.3253532399720838,-2.9999999999999654,0,0.0,0.0,0.0
 1.4088096514631312,4.545331522504606,2.75,0.0,2.306151480255567,-3.0000000000000346,0,0.0,0.0,0.0
 1.4152355070871638,4.560088581533126,2.75,0.0,2.2868739133834692,-3.0,0,0.0,0.0,0.0
 1.421686853265505,4.574779567013311,2.75,0.0,2.2675198748484457,-3.0000000000000346,0,0.0,0.0,0.0
 1.4281639217146374,4.589403519828931,2.75,0.0,2.248088669501048,-3.0000000000000684,0,0.0,0.0,0.0
 1.4346669548884827,4.603959480863752,2.75,0.0,2.228579569979512,-3.0,0,0.0,0.0,0.0
 1.4411962065357709,4.618446491001543,2.75,0.0,2.2089918150376477,-2.999999999999966,0,0.0,0.0,0.0
 1.447751942294022,4.632863591126071,2.75,0.0,2.1893246077628947,-2.9999999999999662,0,0.0,0.0,0.0
 1.454334440323043,4.647209822121105,2.75,0.0,2.1695771136758313,-3.0000000000000675,0,0.0,0.0,0.0
 1.4609439919811043,4.661484224870412,2.75,0.0,2.149748458701647,-3.0000000000000338,0,0.0,0.0,0.0
 1.4675809025472641,4.67568584025776,2.75,0.0,2.129837727003167,-3.0000000000000333,0,0.0,0.0,0.0
 1.4742454919936456,4.689813709166917,2.75,0.0,2.1098439586640225,-3.0000000000000333,0,0.0,0.0,0.0
 1.4809380958118332,4.703866872481651,2.75,0.0,2.08976614720946,-2.999999999999934,0,0.0,0.0,0.0
 1.4876590658979751,4.71784437108573,2.75,0.0,2.0696032369510347,-2.999999999999967,0,0.0,0.0,0.0
 1.494408771501632,4.73174524586292,2.75,0.0,2.0493541201400642,-2.9999999999999343,0,0.0,0.0,0.0
 1.5011876002439275,4.745568537696991,2.75,0.0,2.0290176339131776,-3.0000000000000657,0,0.0,0.0,0.0
 1.5079959592111272,4.759313287471711,2.75,0.0,2.008592557011579,-2.9999999999999676,0,0.0,0.0,0.0
 1.5148342761304152,4.7729785360708465,2.75,0.0,1.9880776062537144,-3.0000000000000324,0,0.0,0.0,0.0
 1.52170300063536,4.786563324378166,2.75,0.0,1.96747143273888,-3.0,0,0.0,0.0,0.0
 1.5286026056293613,4.8000666932774365,2.75,0.0,1.946772617756876,-3.0,0,0.0,0.0,0.0
 1.535533588756295,4.813487683652427,2.75,0.0,1.9259796683760746,-3.000000000000032,0,0.0,0.0,0.0
 1.542496473988579,4.826825336386905,2.75,0.0,1.9050910126792229,-3.000000000000032,0,0.0,0.0,0.0
 1.5494918133440667,4.840078692364639,2.75,0.0,1.8841049946127597,-2.9999999999999685,0,0.0,0.0,0.0
 1.556520188744468,4.8532467924693945,2.75,0.0,1.8630198684115562,-2.9999999999999685,0,0.0,0.0,0.0
 1.5635822140294988,4.866328677584942,2.75,0.0,1.8418337925564636,-3.0,0,0.0,0.0,0.0
 1.570678537142647,4.879323388595049,2.75,0.0,1.8205448232170187,-3.000000000000031,0,0.0,0.0,0.0
 1.5778098425063771,4.892229966383481,2.75,0.0,1.7991509071258287,-2.999999999999969,0,0.0,0.0,0.0
 1.5849768536067947,4.905047451834008,2.75,0.0,1.7776498738245758,-3.0,0,0.0,0.0,0.0
 1.5921803358103093,4.917774885830399,2.75,0.0,1.756039427214032,-3.0000000000000306,0,0.0,0.0,0.0
 1.5994210994377267,4.930411309256419,2.75,0.0,1.7343171363317798,-3.0,0,0.0,0.0,0.0
 1.606700003124535,4.942955762995837,2.75,0.0,1.7124804252713544,-3.0000000000000306,0,0.0,0.0,0.0
 1.6140179574999605,4.95540728793242,2.75,0.0,1.6905265621450782,-3.0,0,0.0,0.0,0.0
 1.6213759292218146,4.967764924949938,2.75,0.0,1.6684526469795153,-3.0000000000000604,0,0.0,0.0,0.0
 1.6287749454092877,4.980027714932158,2.75,0.0,1.6462555984170963,-2.99999999999997,0,0.0,0.0,0.0
 1.6362160985218013,4.992194698762846,2.75,0.0,1.6239321390795554,-3.0000000000000298,0,0.0,0.0,0.0
 1.6437005517390135,5.004264917325774,2.75,0.0,1.6014787794279188,-2.9999999999999702,0,0.0,0.0,0.0
 1.651229544905181,5.016237411504704,2.75,0.0,1.5788917999294163,-3.0,0,0.0,0.0,0.0
 1.658804401110679,5.028111222183409,2.75,0.0,1.5561672313129224,-2.9999999999999707,0,0.0,0.0,0.0
 1.6664265339946813,5.0398853902456535,2.75,0.0,1.5333008326609154,-3.0000000000000293,0,0.0,0.0,0.0
 1.674097455866343,5.0515589565752075,2.75,0.0,1.5102880670459304,-2.999999999999971,0,0.0,0.0,0.0
 1.6818187867575671,5.063130962055839,2.75,0.0,1.4871240743722582,-3.0,0,0.0,0.0,0.0
 1.6895922645392287,5.074600447571313,2.75,0.0,1.4638036410272732,-3.0000000000000284,0,0.0,0.0,0.0
 1.6974197562551885,5.0859664540054,2.75,0.0,1.4403211658793937,-3.0000000000000284,0,0.0,0.0,0.0
 1.7053032708553582,5.097228022241867,2.75,0.0,1.4166706220788847,-3.0,0,0.0,0.0,0.0
 1.7132449735416477,5.108384193164483,2.75,0.0,1.3928455140200158,-3.000000000000028,0,0.0,0.0,0.0
 1.721247201979984,5.119434007657014,2.75,0.0,1.368838828705007,-2.9999999999999725,0,0.0,0.0,0.0
 1.729312484679626,5.130376506603229,2.75,0.0,1.344642980606081,-3.000000000000055,0,0.0,0.0,0.0
 1.73744356189975,5.141210730886895,2.75,0.0,1.3202497489457088,-3.000000000000027,0,0.0,0.0,0.0
 1.7456434095156397,5.151935721391781,2.75,0.0,1.2956502060980395,-3.0,0,0.0,0.0,0.0
 1.7539152663664086,5.162550519001654,2.75,0.0,1.270834635545733,-2.9999999999999734,0,0.0,0.0,0.0
 1.7622626657178362,5.1730541646002814,2.75,0.0,1.2457924374914502,-3.0,0,0.0,0.0,0.0
 1.7706894716139339,5.183445699071433,2.75,0.0,1.220512019803157,-3.000000000000026,0,0.0,0.0,0.0
 1.7791999210677416,5.1937241632988735,2.75,0.0,1.1949806714417335,-3.000000000000026,0,0.0,0.0,0.0
 1.787798673266954,5.203888598166374,2.75,0.0,1.1691844148440962,-3.0000000000000258,0,0.0,0.0,0.0
 1.7964908672586652,5.2139380445577,2.75,0.0,1.1431078328689621,-3.0000000000000258,0,0.0,0.0,0.0
 1.8052821899510503,5.223871543356622,2.75,0.0,1.116733864791807,-3.0,0,0.0,0.0,0.0
 1.8141789567572952,5.233688135446904,2.75,0.0,1.090043564373072,-3.000000000000025,0,0.0,0.0,0.0
 1.8231882078498753,5.2433868617123185,2.75,0.0,1.0630158110953318,-2.9999999999999756,0,0.0,0.0,0.0
 1.832317823849434,5.252966763036629,2.75,0.0,1.0356269630966557,-3.0000000000000244,0,0.0,0.0,0.0
 1.8415766659263273,5.2624268803036065,2.75,0.0,1.0078504368659758,-3.0,0,0.0,0.0,0.0
 1.8509747468666964,5.271766254397017,2.75,0.0,0.9796561940448685,-3.0,0,0.0,0.0,0.0
 1.8605234418310728,5.280983926200629,2.75,0.0,0.9510101091517393,-3.0,0,0.0,0.0,0.0
 1.8702357505865084,5.29007893659821,2.75,0.0,0.9218731828854324,-3.0000000000000115,0,0.0,0.0,0.0
 1.8801266273461408,5.2990503264735285,2.75,0.0,0.8922005526065351,-3.000000000000011,0,0.0,0.0,0.0
 1.8902134006669717,5.307897136710352,2.75,0.0,0.861940232644042,-3.000000000000022,0,0.0,0.0,0.0
 1.9005163152052913,5.316618408192447,2.75,0.0,0.8310314890290832,-3.0000000000000107,0,0.0,0.0,0.0
 1.9110592412698335,5.3252131818035835,2.75,0.0,0.7994027108354564,-3.0000000000000107,0,0.0,0.0,0.0
 1.9218706200316207,5.333680498427529,2.75,0.0,0.766968574550095,-2.99999999999999,0,0.0,0.0,0.0
 1.9329847471766821,5.34201939894805,2.75,0.0,0.7336261931149105,-3.00000000000002,0,0.0,0.0,0.0
 1.944443555221535,5.350228924248917,2.75,0.0,0.6992497689803521,-3.0000000000000098,0,0.0,0.0,0.0
 1.9562991526312832,5.3583081152138945,2.75,0.0,0.663682976751107,-3.0000000000000187,0,0.0,0.0,0.0
 1.9686175519928668,5.366256012726752,2.75,0.0,0.6267277786663563,-2.999999999999982,0,0.0,0.0,0.0
 1.9814843448095956,5.374071657671258,2.75,0.0,0.58812740021617,-3.0,0,0.0,0.0,0.0
 1.9950137254648186,5.381754090931178,2.75,0.0,0.5475392582505011,-2.999999999999992,0,0.0,0.0,0.0
